path,label,sr,snr,fp,group
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_SNRclean.wav,healthy,16000,clean,cfa7fb23158c0b65338a34f752e32e7e,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_SNR30.wav,healthy,16000,30,fc661f7053f3fe56f5af1e395fb53ff1,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_SNR20.wav,healthy,16000,20,332945975da7ed5e28870a048bd837e1,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_SNR10.wav,healthy,16000,10,5df1ca67997c8b9d6b35f1b8c5395d28,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_FAULT_SNRclean.wav,faulty,16000,clean,09d42e3ad232a73e4b5be47bcb1fb419,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_FAULT_SNR30.wav,faulty,16000,30,3a286d38b7021e034a700a0c79e4b2e3,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_FAULT_SNR20.wav,faulty,16000,20,f7d0ecc0799d2dc46d0dbccaf08b7055,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-36-20_0_0_FAULT_SNR10.wav,faulty,16000,10,32e08fd1fb272bff7bf3256c13bf990c,000000_2022-12-11_10-36-20_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_SNRclean.wav,healthy,16000,clean,163daf784893b6bc8aed3e41b9d29d55,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_SNR30.wav,healthy,16000,30,64bc83126b53f51ccc8c0a1d62c026d9,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_SNR20.wav,healthy,16000,20,c575a76b5a8ddfec606a98dcccc6291f,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_SNR10.wav,healthy,16000,10,716d19ba3de199ef0e8f603677453187,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_FAULT_SNRclean.wav,faulty,16000,clean,69e8ca3f033577cd2e0ed05e34c050ad,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_FAULT_SNR20.wav,faulty,16000,20,4976c22eebc206d394f49af33809c513,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-37-10_0_0_FAULT_SNR10.wav,faulty,16000,10,74874a7e3df174a35c08b7a0a3e3e47d,000000_2022-12-11_10-37-10_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_SNRclean.wav,healthy,16000,clean,12ef01f087ad67fa9fb09fb8a1d80233,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_SNR20.wav,healthy,16000,20,2ade7749430ba8e9b3629d84e9326b38,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_SNR10.wav,healthy,16000,10,44558ee27d355bff71de379bcc757da0,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_FAULT_SNRclean.wav,faulty,16000,clean,98e23f97a7a72996c068a2bce0e373a7,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_FAULT_SNR20.wav,faulty,16000,20,4de308eee6ecd43a7e02d106f29e6ad4,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_10-38-00_0_0_FAULT_SNR10.wav,faulty,16000,10,a4531556c662497b587232e3c1ba719c,000000_2022-12-11_10-38-00_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_SNRclean.wav,healthy,16000,clean,61cf69fa13caf713fb562f2625713fe7,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_SNR30.wav,healthy,16000,30,d0e1f2b6f36332d1aacc1cb7b62f67c7,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_SNR20.wav,healthy,16000,20,fdbcec1e42f2b939e2ee63d79fc10588,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_SNR10.wav,healthy,16000,10,358152addff0bbe1dadc98c487f62df5,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_FAULT_SNRclean.wav,faulty,16000,clean,b9b6562f6e110a98f8a075c83fd28a68,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_FAULT_SNR30.wav,faulty,16000,30,432d5c44fd32a2f9d1e85749e1411a11,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_FAULT_SNR20.wav,faulty,16000,20,67c7015b2b042c3a1443a1727f335e1f,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-35-53_0_0_FAULT_SNR10.wav,faulty,16000,10,a151bd8d8fdfa440d26e0505e3a80a68,000000_2022-12-11_12-35-53_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_SNRclean.wav,healthy,16000,clean,f09188f116e8d6fec6e965d620ceef65,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_SNR20.wav,healthy,16000,20,b28c668520b0852ed55f359b5bc36732,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_SNR10.wav,healthy,16000,10,679c123dfd175d173e92ed0fe0eaa005,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_FAULT_SNRclean.wav,faulty,16000,clean,f24facefb4cbf03c945b0003d1cfad96,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_FAULT_SNR20.wav,faulty,16000,20,5f252195a828ce5c34ec7af8b8a47550,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-39-58_0_0_FAULT_SNR10.wav,faulty,16000,10,ed46c5290aed459b4020d5637afd6904,000000_2022-12-11_12-39-58_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_SNRclean.wav,healthy,16000,clean,7eb82a842506d85cf4d8d4d9342de3c7,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_SNR30.wav,healthy,16000,30,8952a05466e206b9f13d9a58ccbe5d75,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_SNR20.wav,healthy,16000,20,61d49442484d67e79787c85adf494061,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_SNR10.wav,healthy,16000,10,b784df57b3ae9f4977ecb3f76df8b26a,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_FAULT_SNRclean.wav,faulty,16000,clean,c3f69b7d720dc5195356d84205cf92b2,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_FAULT_SNR30.wav,faulty,16000,30,976517219add15457fbabe1097c47c9d,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_FAULT_SNR20.wav,faulty,16000,20,558a5b22447ef8324628165b2a00e366,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-45-59_0_0_FAULT_SNR10.wav,faulty,16000,10,de06722138fc8f635a5311f23650b0b9,000000_2022-12-11_12-45-59_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_SNRclean.wav,healthy,16000,clean,9ef87723148ad82951b85ed9476ec58f,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_SNR30.wav,healthy,16000,30,f77132a021586a9c4cd9d21254d1f09e,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_SNR20.wav,healthy,16000,20,3b2d4bad2d6dcf2d28607471fb44e03b,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_SNR10.wav,healthy,16000,10,d01b5174f493ed07bfd0ec12fca5850e,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_FAULT_SNRclean.wav,faulty,16000,clean,d06c7e3f51c3773bcc6173b991d1ec9a,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_FAULT_SNR30.wav,faulty,16000,30,1167972f1dfc9c39f1e81cdbdbdbaa16,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_FAULT_SNR20.wav,faulty,16000,20,0f6277a635ef0820f28d7715f08bfe43,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-49-24_0_0_FAULT_SNR10.wav,faulty,16000,10,04bcfbef9ba8117140a67d009aa4c48b,000000_2022-12-11_12-49-24_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_SNRclean.wav,healthy,16000,clean,185f2a4c17aecf75fed2a720329514c8,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_SNR30.wav,healthy,16000,30,ded95670101eeb2b419f2a723925b1fe,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_SNR20.wav,healthy,16000,20,97e0a66ace8454350e0f65906c87bd28,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_SNR10.wav,healthy,16000,10,20cf6ab65bdd6300df48a128a1d45be9,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_FAULT_SNRclean.wav,faulty,16000,clean,a82123b7cb33028059ad815d03fb0c06,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_FAULT_SNR20.wav,faulty,16000,20,8098e78a37970bff485ba9f2717c2261,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_12-55-30_0_0_FAULT_SNR10.wav,faulty,16000,10,aad1c48a5c9df6aa38e780503454a93c,000000_2022-12-11_12-55-30_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_SNRclean.wav,healthy,16000,clean,cb8e3c4a9ef3304968fbeb012955b70e,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_SNR30.wav,healthy,16000,30,664d683cd5f4e6ebc00a79f8d3b05e64,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_SNR20.wav,healthy,16000,20,9ceee8ff857a6d19dde2337fa54716fd,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_SNR10.wav,healthy,16000,10,71dd4f840ec16461821ca21c119d1ce1,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_FAULT_SNRclean.wav,faulty,16000,clean,2ce710c5162f651d102805fadb9db6dc,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_FAULT_SNR30.wav,faulty,16000,30,eb42b332f3e60295c4790242f4069a01,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_FAULT_SNR20.wav,faulty,16000,20,285c632fc4296d602c95386308a9efff,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-21-21_0_0_FAULT_SNR10.wav,faulty,16000,10,6933cd64b51da2364bca50c8b6f36047,000000_2022-12-11_13-21-21_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_SNRclean.wav,healthy,16000,clean,fa49d8d69878f46dc17cd7f822a2f576,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_SNR30.wav,healthy,16000,30,a1d973fdcd09bf88cfcc269a65ade14f,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_SNR20.wav,healthy,16000,20,7587ffc1c953f3e85b12457b50d80cfb,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_SNR10.wav,healthy,16000,10,4685f8be83d3cf7b5ab1dfdbd9f9f27a,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_FAULT_SNRclean.wav,faulty,16000,clean,381439a57c40b2407d2f0de37b007587,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_FAULT_SNR30.wav,faulty,16000,30,ccba970be32c00c5c42fad88d307996e,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_FAULT_SNR20.wav,faulty,16000,20,e4ec9cdd23ecc69bb368d684a39fcedb,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-23-01_0_0_FAULT_SNR10.wav,faulty,16000,10,564432a1d13f97406ca4fed87d44d1b3,000000_2022-12-11_13-23-01_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_SNRclean.wav,healthy,16000,clean,eb9ba1e31dd66d5d574e2f439752e521,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_SNR30.wav,healthy,16000,30,18fa1b0388b7f80a5bebe977d9696267,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_SNR20.wav,healthy,16000,20,0374b619408db1a43a87ae438d489501,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_SNR10.wav,healthy,16000,10,b7f4e9a53eb227bcb82d4514f130e4de,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_FAULT_SNRclean.wav,faulty,16000,clean,c8c3fed63cc4450411a17b674aae37c6,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_FAULT_SNR30.wav,faulty,16000,30,6c3628e9102ccccc2e21e9b0f70d9035,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_FAULT_SNR20.wav,faulty,16000,20,4e9896f380e554ff85da417a606ad294,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-26-16_0_0_FAULT_SNR10.wav,faulty,16000,10,0a40a3857214ef19eeab0ff24850c363,000000_2022-12-11_13-26-16_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_SNRclean.wav,healthy,16000,clean,7ed5ad6609143d350a8ee08681bb2580,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_SNR30.wav,healthy,16000,30,cb956b86e94d17d0b02aa52564919938,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_SNR20.wav,healthy,16000,20,a0e271f3a037008c1beaba8aa5bfcbb8,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_SNR10.wav,healthy,16000,10,ed7c139c2d5d2ad8563d2ba223439d27,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_FAULT_SNRclean.wav,faulty,16000,clean,19e0f3cb81db258e2b2dadfdd8141348,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_FAULT_SNR30.wav,faulty,16000,30,bbc7f6baa0c64b4922923adcc8a30f28,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_FAULT_SNR20.wav,faulty,16000,20,29bb1a674bc735153a5d4d66288d9a12,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-27-06_0_0_FAULT_SNR10.wav,faulty,16000,10,350b4adaf340de6f4b0dcd69208ca109,000000_2022-12-11_13-27-06_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_SNRclean.wav,healthy,16000,clean,9b055314d862e309f99ce97a3eee7e58,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_SNR30.wav,healthy,16000,30,397d512d67b8723e92db64d5869405d9,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_SNR20.wav,healthy,16000,20,6b7eee740271119117c3590452b451f7,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_SNR10.wav,healthy,16000,10,1ea605e37ae50b43f9ee8bc648e6dc53,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_FAULT_SNRclean.wav,faulty,16000,clean,611d27f0849bcd2f49121849cf77cafc,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_FAULT_SNR30.wav,faulty,16000,30,7e94d909f80ba76efe736e0de1208cdf,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_FAULT_SNR20.wav,faulty,16000,20,9ed3fafd95f1fe2f99581ab64678db23,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-11_13-31-31_0_0_FAULT_SNR10.wav,faulty,16000,10,295c498c2550cdead8120da59e37f9bb,000000_2022-12-11_13-31-31_0_0
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_SNRclean.wav,healthy,16000,clean,4d88f7c354e645689d00a8ab63a0ebaf,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_SNR20.wav,healthy,16000,20,b87476a2518c59059b9e507ef7ac05f9,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_SNR10.wav,healthy,16000,10,f2ffb883708c6123f73a3b2a1ff44fb6,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_FAULT_SNRclean.wav,faulty,16000,clean,60ac9147ef887a2677d11b59dc925a05,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_FAULT_SNR30.wav,faulty,16000,30,a4d7ceaa5fcfbda7160312a80a04f33b,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_FAULT_SNR20.wav,faulty,16000,20,6229100a9bc4105348327487ac72227a,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-41-40_0_1_FAULT_SNR10.wav,faulty,16000,10,ffa38f12f84485637cf130c2efc17435,000000_2022-12-12_13-41-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_SNRclean.wav,healthy,16000,clean,e558897674ea8c00c2af6f35c975a9c2,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_SNR20.wav,healthy,16000,20,8191114d718043bdfa705a0067427599,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_SNR10.wav,healthy,16000,10,f024843238a6213ab1fc6ad3c5fbb3f1,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_FAULT_SNRclean.wav,faulty,16000,clean,344a440eb0a96c88c9079df141b80adc,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_FAULT_SNR30.wav,faulty,16000,30,4d2f9f9bfe6153b1b06659966536a299,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_FAULT_SNR20.wav,faulty,16000,20,0ebf886189e84a93dd6d5c2898f1912d,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-49-35_0_1_FAULT_SNR10.wav,faulty,16000,10,b8d9b230ba203d5a36c7ec7a26ad8582,000000_2022-12-12_13-49-35_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_SNRclean.wav,healthy,16000,clean,17b513721b9179f62820f5cb38003efe,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_SNR30.wav,healthy,16000,30,0064582eff973643087162a41b792f8f,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_SNR20.wav,healthy,16000,20,4b271f05f5d4b8a5a10a977b5ec7aa52,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_SNR10.wav,healthy,16000,10,87a14beba8496e7f79324a2e64f88421,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_FAULT_SNRclean.wav,faulty,16000,clean,b6d7bba85b70cd3b6b7255dd819707c7,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_FAULT_SNR20.wav,faulty,16000,20,64706e40a6763cb5908a6746f0e5053c,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_13-59-10_0_1_FAULT_SNR10.wav,faulty,16000,10,15351874cbfb14db282f2ea1136fe4fe,000000_2022-12-12_13-59-10_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_SNRclean.wav,healthy,16000,clean,bdc879bb6e27e76044ea95599cae1ace,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_SNR30.wav,healthy,16000,30,f3535b88ff265762ead096e1ca8b3ec8,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_SNR20.wav,healthy,16000,20,924904bdb0bd8f6d7b8c0c5f55e1f13d,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_SNR10.wav,healthy,16000,10,c7c5751ea42ea395aef0dd06ab909aac,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_FAULT_SNRclean.wav,faulty,16000,clean,2f79b2b1ed187876aa91ab57e1e8924b,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_FAULT_SNR20.wav,faulty,16000,20,7b3989680dbe59b68119172ef5cd2d8a,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-00_0_1_FAULT_SNR10.wav,faulty,16000,10,48c32e12874e946414543faaf069f842,000000_2022-12-12_14-04-00_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_SNRclean.wav,healthy,16000,clean,3cc85abcb060830c3ee893184ded9c68,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_SNR20.wav,healthy,16000,20,e1c521d78a2e96ad926480b8bfd13b4b,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_SNR10.wav,healthy,16000,10,8dd9992cc30f61c7051399de59790d2e,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_FAULT_SNRclean.wav,faulty,16000,clean,17e82f33d499130c060d20c146f868ff,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_FAULT_SNR30.wav,faulty,16000,30,7c0ecf087cb6f648c598bcc824f942ba,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_FAULT_SNR20.wav,faulty,16000,20,3f15315f20ceb376e7fe944c3900da1a,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-04-50_0_1_FAULT_SNR10.wav,faulty,16000,10,684321a138ddad51301bab3db644b4b3,000000_2022-12-12_14-04-50_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_SNRclean.wav,healthy,16000,clean,d5360d509d6e45b28251333b74bb1282,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_SNR30.wav,healthy,16000,30,624854f63dc66d0cb1b9ca8375dffb81,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_SNR20.wav,healthy,16000,20,d938c9b824b2c35ff3600d5cedc74c26,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_SNR10.wav,healthy,16000,10,7f99de41a7729a2fdcdfa166e5170749,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_FAULT_SNRclean.wav,faulty,16000,clean,e1c914fd3cba5cc8761bfab93a227893,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_FAULT_SNR30.wav,faulty,16000,30,5759fd844807a2efa37832df69ca68f8,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_FAULT_SNR20.wav,faulty,16000,20,fa64aeaf22b63adaf02ba3001a0e7f0c,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-05-40_0_1_FAULT_SNR10.wav,faulty,16000,10,5f020f4172ae9c39d81c986b0ad532ac,000000_2022-12-12_14-05-40_0_1
data/cleaned/aero16k_noisy/000000_2022-12-12_14-09-12_0_1_SNRclean.wav,healthy,16000,clean,24a16b56fae2356a2e203c61b428ac64,000000_2022-12-12_14-09-12_0_1
